,Country,Year,ECCN Code,Description,Rank,Ranking
2120,Saudi Arabia,2021,7A994,"Other navigation direction finding equipment, airborne communication equipment",6,NLR with ECCN
2121,Saudi Arabia,2021,1A999,Specific processing equipment,7,NLR with ECCN
2122,Saudi Arabia,2021,1A995,Protective and detection equipment,8,NLR with ECCN
2123,Saudi Arabia,2021,9A610,Military aircraft and related commodities,9,NLR with ECCN
2124,Saudi Arabia,2021,1C992,Commercial charges and devices containing energetic materials,10,NLR with ECCN
2125,Singapore,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2126,Singapore,2021,9A619,Military gas turbine engines and related commodities (see List of Item,2,License
2127,Singapore,2021,2B350,"Chemical manufacturing facilities and equipment, except valves control",3,License
2128,Singapore,2021,3A233,"Mass spectrometers, capable of measuring ions of 230 atomic mass units",4,License
2129,Singapore,2021,2B230,"All types of ""pressure transducers"" capable of measuring absolute pres",5,License
2130,Singapore,2021,5A002,"""Information security"" systems, equipment and ""components,"" as follows",6,License
2131,Singapore,2021,7A103,"Instrumentation, navigation equipment and systems, other than those co",7,License
2132,Singapore,2021,7A002,"Gyros or Angular Rate Sensors, Having any of the Following, and ""Speci",8,License
2133,Singapore,2021,3A611,"Military electronics, as follows (see List of Items Controlled).",9,License
2134,Singapore,2021,1C230,"Beryllium metal, alloys containing more than 50% beryllium by weight,",10,License
2135,Singapore,2021,5A002,"""Information security"" systems, equipment and ""components,"" as follows",1,Exceptions
2136,Singapore,2021,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,2,Exceptions
2137,Singapore,2021,3A001,Electronic items as follows (see List of Items Controlled).,3,Exceptions
2138,Singapore,2021,5D002,"""Software"" as follows (see List of Items Controlled).",4,Exceptions
2139,Singapore,2021,9A619,Military gas turbine engines and related commodities (see List of Item,5,Exceptions
2140,Singapore,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",6,Exceptions
2141,Singapore,2021,9A991,"""Aircraft,"" n.e.s., and gas turbine engines not controlled by 9A001 or",7,Exceptions
2142,Singapore,2021,2B230,"All types of ""pressure transducers"" capable of measuring absolute pres",8,Exceptions
2143,Singapore,2021,6A005,"""Lasers,"" ""components"" and optical equipment, as follows (see List of",9,Exceptions
2144,Singapore,2021,1C008,Non-fluorinated polymeric substances as follows (see List of Items Con,10,Exceptions
2145,Singapore,2021,9A991,"""Aircraft,"" n.e.s., and gas turbine engines not controlled by 9A001 or",1,NLR with ECCN
2146,Singapore,2021,3B991,"Equipment not controlled by 3B001 for the manufacture of electronic ""p",2,NLR with ECCN
2147,Singapore,2021,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,3,NLR with ECCN
2148,Singapore,2021,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Item",4,NLR with ECCN
2149,Singapore,2021,2B999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",5,NLR with ECCN
2150,Singapore,2021,7A994,"Other navigation direction finding equipment, airborne communication e",6,NLR with ECCN
2151,Singapore,2021,3B992,Equipment not controlled by 3B002 for the inspection or testing of ele,7,NLR with ECCN
2152,Singapore,2021,4A994,"Computers, ""electronic assemblies"" and related equipment not controlle",8,NLR with ECCN
2153,Singapore,2021,3A991,"Electronic devices, and ""components"" not controlled by 3A001.",9,NLR with ECCN
2154,Singapore,2021,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",10,NLR with ECCN
2155,Spain,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2156,Spain,2021,0A501,Firearms,2,License
2157,Spain,2021,3A611,Military electronics,3,License
2158,Spain,2021,9E610,"Technology required for the development, production, operation, maintenance, or use of military items",4,License
2159,Spain,2021,9A619,Military gas turbine engines and related commodities,5,License
2160,Spain,2021,0A505,Ammunition,6,License
2161,Spain,2021,3A001,Electronic items,7,License
2162,Spain,2021,0A503,Discharge type arms; non-lethal or less-lethal grenades and projectiles,8,License
2163,Spain,2021,7A103,"Instrumentation, navigation equipment and systems",9,License
2164,Spain,2021,9A515,Spacecraft and related commodities,10,License
2165,Spain,2021,5A002,"Information security systems, equipment and components",1,Exceptions
2166,Spain,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,Exceptions
2167,Spain,2021,3A611,Military electronics,3,Exceptions
2168,Spain,2021,9A515,Spacecraft and related commodities,4,Exceptions
2169,Spain,2021,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A110",5,Exceptions
2170,Spain,2021,0A501,Firearms,6,Exceptions
2171,Spain,2021,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,7,Exceptions
2172,Spain,2021,6A003,"Cameras, Systems or Equipment, and Components Therefor",8,Exceptions
2173,Spain,2021,9A619,Military gas turbine engines and related commodities,9,Exceptions
2174,Spain,2021,9B610,"Test, inspection, and production equipment and related commodities",10,Exceptions
2175,Spain,2021,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A110",1,NLR with ECCN
2176,Spain,2021,7A994,"Other navigation direction finding equipment, airborne communication equipment",2,NLR with ECCN
2177,Spain,2021,5A991,"Telecommunication equipment, not controlled by 5A001",3,NLR with ECCN
2178,Spain,2021,5A992,Equipment not controlled by 5A002,4,NLR with ECCN
2179,Spain,2021,4A994,"Computers, electronic assemblies and related equipment not controlled by 5A001",5,NLR with ECCN
2180,Spain,2021,3A999,Specific Processing Equipment,6,NLR with ECCN
2181,Spain,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",7,NLR with ECCN
2182,Spain,2021,9A515,Spacecraft and related commodities,8,NLR with ECCN
2183,Spain,2021,3A991,"Electronic devices, and components",9,NLR with ECCN
2184,Spain,2021,2B999,Specific Processing Equipment,10,NLR with ECCN
2185,Taiwan,2021,2B230,All types of pressure transducers capable of measuring absolute pres,1,License
2186,Taiwan,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,License
2187,Taiwan,2021,2B350,"Chemical manufacturing facilities and equipment, except valves control",3,License
2188,Taiwan,2021,9A619,Military gas turbine engines and related commodities (see List of Item,4,License
2189,Taiwan,2021,3B001,"Equipment for the manufacturing of semiconductor devices or materials,",5,License
2190,Taiwan,2021,3A001,Electronic items as follows (see List of Items Controlled).,6,License
2191,Taiwan,2021,5A002,"Information security systems, equipment and components, as follows",7,License
2192,Taiwan,2021,0A504,Optical sighting devices for firearms (including shotguns controlled b,8,License
2193,Taiwan,2021,3A611,"Military electronics, as follows (see List of Items Controlled).",9,License
2194,Taiwan,2021,0A614,"Military training equipment, as follows (see List of Items Controlle",10,License
2195,Taiwan,2021,5A002,"Information security systems, equipment and components, as follows",1,Exceptions
2196,Taiwan,2021,3A001,Electronic items as follows (see List of Items Controlled).,2,Exceptions
2197,Taiwan,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",3,Exceptions
2198,Taiwan,2021,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,4,Exceptions
2199,Taiwan,2021,9A619,Military gas turbine engines and related commodities (see List of Item,5,Exceptions
2200,Taiwan,2021,1C006,"Fluids and lubricating materials, as follows (see List of Items Controlled)",6,Exceptions
2201,Taiwan,2021,3A611,"Military electronics, as follows (see List of Items Controlled).",7,Exceptions
2202,Taiwan,2021,3B001,"Equipment for the manufacturing of semiconductor devices or materials,",8,Exceptions
2203,Taiwan,2021,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",9,Exceptions
2204,Taiwan,2021,1A004,"Protective and Detection Equipment and Components, Not Specially De",10,Exceptions
2205,Taiwan,2021,3B991,Equipment not controlled by 3B001 for the manufacture of electronic p,1,NLR with ECCN
2206,Taiwan,2021,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Item",2,NLR with ECCN
2207,Taiwan,2021,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,3,NLR with ECCN
2208,Taiwan,2021,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",4,NLR with ECCN
2209,Taiwan,2021,3B992,Equipment not controlled by 3B002 for the inspection or testing of ele,5,NLR with ECCN
2210,Taiwan,2021,3A991,"Electronic devices, and components not controlled by 3A001.",6,NLR with ECCN
2211,Taiwan,2021,2B999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",7,NLR with ECCN
2212,Taiwan,2021,4A994,"Computers, electronic assemblies and related equipment not controlle",8,NLR with ECCN
2213,Taiwan,2021,3A992,General purpose electronic equipment not controlled by 3A002.,9,NLR with ECCN
2214,Taiwan,2021,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",10,NLR with ECCN
2215,UAE,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
2216,UAE,2021,3A611,"Military electronics, as follows (see List of Items Controlled).",2,License
2217,UAE,2021,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,3,License
2218,UAE,2021,0A501,Firearms (except 0A502 shotguns) and related commodities as follows (s,4,License
2219,UAE,2021,9A619,Military gas turbine engines and related commodities (see List of Item,5,License
2220,UAE,2021,0A504,Optical sighting devices for firearms (including shotguns controlled b,6,License
2221,UAE,2021,5A002,"Information security systems, equipment and components, as follows",7,License
2222,UAE,2021,6A003,"Cameras, Systems or Equipment, and Components Therefor, as Follows (",8,License
2223,UAE,2021,0A606,"Ground vehicles and related commodities, as follows (see List of Items",9,License
2224,UAE,2021,9B610,"Test, inspection, and production equipment and related commodities",10,License
2225,UAE,2021,5A002,"Information security systems, equipment and components, as follows",1,Exceptions
2226,UAE,2021,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,Exceptions
2227,UAE,2021,3A611,"Military electronics, as follows (see List of Items Controlled).",3,Exceptions
2228,UAE,2021,7A103,"Instrumentation, navigation equipment and systems, other than those co",4,Exceptions
2229,UAE,2021,9A619,Military gas turbine engines and related commodities (see List of Item,5,Exceptions
2230,UAE,2021,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,6,Exceptions
2231,UAE,2021,7A994,"Other navigation direction finding equipment, airborne communication e",7,Exceptions
2232,UAE,2021,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",8,Exceptions
2233,UAE,2021,9B610,"Test, inspection, and production equipment and related commodities ",9,Exceptions
2234,UAE,2021,5D002,Software as follows (see List of Items Controlled).,10,Exceptions
2235,UAE,2021,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",1,NLR with ECCN
2236,UAE,2021,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,2,NLR with ECCN
2237,UAE,2021,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Item",3,NLR with ECCN
2238,UAE,2021,7A994,"Other navigation direction finding equipment, airborne communication e",4,NLR with ECCN
2239,UAE,2021,4A994,"Computers, electronic assemblies and related equipment not controlle",5,NLR with ECCN
2240,UAE,2021,2B999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",6,NLR with ECCN
2241,UAE,2021,8A992,"Vessels, marine systems or equipment, not controlled by 8A001 or 8A002",7,NLR with ECCN
2242,UAE,2021,1A995,Protective and detection equipment not specially designed for milita,8,NLR with ECCN
2243,UAE,2021,5D992,Information Security software not controlled by 5D002 as follows (,9,NLR with ECCN
2244,UAE,2021,3A992,General purpose electronic equipment not controlled by 3A002,10,NLR with ECCN
2245,Ukraine,2021,0A501,Firearms,1,License
2246,Ukraine,2021,0A504,Optical sighting devices for firearms,2,License
2247,Ukraine,2021,0A505,Ammunition,3,License
2248,Ukraine,2021,5A002,"Information security systems, equipment and components",4,License
2249,Ukraine,2021,0A502,Shotguns,5,License
2250,Ukraine,2021,1A004,Protective and detection equipment and components,6,License
2251,Ukraine,2021,3A001,Electronic items,7,License
2252,Ukraine,2021,0B505,"Test, inspection, and production equipment",8,License
2253,Ukraine,2021,6A005,"""Lasers""",9,License
2254,Ukraine,2021,3A611,Military electronics,10,License
2255,Ukraine,2021,5A002,"Information security systems, equipment and components",1,Exceptions
2256,Ukraine,2021,1A004,Protective and detection equipment and components,2,Exceptions
2257,Ukraine,2021,0A501,Firearms,3,Exceptions
2258,Ukraine,2021,2B991,Numerical control units for machine tools,4,Exceptions
2259,Ukraine,2021,EAR99,Items subject to the EAR,5,Exceptions
2260,Ukraine,2021,7A103,"Instrumentation, navigation equipment and systems",6,Exceptions
2261,Ukraine,2021,3A981,Polygraphs,7,Exceptions
2262,Ukraine,2021,3A001,Electronic items,8,Exceptions
2263,Ukraine,2021,9A991,"""Aircraft""",9,Exceptions
2264,Ukraine,2021,5B002,"""Information security""",10,Exceptions
